,pop,phage,immune,vulnerable,richness,phageRichness,pS,b,a,c,beta,absp,d,m,l,popinit,phageinit
256,41691.97116972768,0.0,0.0,41691.97116972768,1.0,1.0,0.0,1.3325270266691143,125379.19575347684,0.008012612038479654,101.0,7.447670883035543e-09,0.24057554652524396,0.0,0.7534718942484965,6687092.053790505,153651.91874581444
257,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3314809164352817,231565.55043940071,0.034789501949041055,149.0,6.071770362200215e-08,0.1514578252941726,0.0,0.05402585684398964,786713.7492492036,769327.5763440419
258,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0070595470910755,86398737.21012616,0.05142784403869294,156.0,2.4701619513565336e-08,0.23101794452421567,0.0,0.9403642939912178,516123.87435986317,5893853.618963406
259,0.0,1763007.4294993468,0.0,0.0,1.0,1.0,0.0,0.9990919641340018,118927.72461188871,0.004979028483328442,61.0,6.211713039807079e-08,0.0005863088723225939,0.0,0.41779334488631714,131714.48003453962,1640926.7016951777
260,129758.6916951672,32688781.466280676,0.0,129758.6916951672,1.0,1.0,0.0,1.7326853164717337,306851.5854717538,0.004452299692600281,139.0,2.7266080711384626e-09,0.048824551258544555,0.0,0.28768698575104834,1115585.9107788894,6844051.04229557
261,197225.56219806155,7174716.645788216,0.0,197219.5059814312,1.0,1.0,0.0,1.124970993540829,4904145.955048926,0.07298521450153557,81.0,3.4726181228200616e-09,0.05481927176772554,0.0,0.2940861457341314,112596.8356499064,354827.9670601343
262,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1228498482749594,269235.77138696885,0.015169439768855514,194.0,3.1477761394548522e-09,0.02118785109390766,0.0,0.10511801042442981,5177123.282867046,6652918.407796767
263,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.7628497210276217,24836560.01282467,0.0022303981922691596,97.0,2.3831911266193246e-09,0.2946017157534518,0.0,0.8273329957268513,1210574.156369442,1240535.6343885188
264,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.84245401364804,17771649.856077228,0.014520219180880842,109.0,1.0478828181110874e-09,0.11728017253465223,0.0,0.8884038002162726,144151.55703324152,667670.1500290117
265,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3724220500864637,28965756.864815716,0.00548049609706109,53.0,1.1426109748383612e-09,0.13439997361841194,0.0,0.578710237499258,265344.62597576476,4422110.701893081
266,67104.62370114085,0.0,0.0,67104.62370114085,1.0,1.0,0.0,1.078835885498366,851193.8860170853,0.0027136984167338146,66.0,8.135244522297957e-09,0.1504508827385093,0.0,0.32703335367368,6125417.192084093,261754.9973079062
267,429433.68562627095,98420260.97735278,0.0,429337.9824631704,1.0,1.0,0.0,1.9292726560605002,1269411.1788649743,0.0015543824636852117,166.0,2.337619277574208e-09,0.1653345335112709,0.0,0.38918172056202394,4738146.485986694,766769.6165665254
268,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1369502900452586,14556792.331708688,0.016741101302830533,65.0,1.6088159576221958e-08,0.18879535386704252,0.0,0.10645344322625006,1303300.8158110725,2654117.621100816
269,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.9146021034703016,3308639.039611513,0.008389012207189784,136.0,4.685208791747019e-08,0.26465491981238076,0.0,0.8192694376120621,413134.00487794395,610433.3543337488
270,25728.170907812284,0.0,0.0,25728.170907812284,1.0,1.0,0.0,1.2558485505185706,100560.1589677636,0.0017205351331949228,138.0,4.925110734259322e-09,0.09083482299899899,0.0,0.3334103156345205,2542562.095359606,426388.2373985797
271,453517.05228801124,281.6461039347716,0.0,453517.0439993268,1.0,1.0,0.0,1.9936163156557276,456432.16096931713,0.012569346498909197,84.0,3.813568903424544e-09,0.15190549417294666,0.0,0.36079159236875835,914529.4438030961,126898.92574688955
272,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.4590321622625553,22004119.068011597,0.0014439013180375024,169.0,1.103214345333184e-08,0.023348866354700824,0.0,0.9436787371905753,1234808.2201462039,1283338.1764633246
273,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3417068547880384,303235.21642418136,0.0031080455478798186,94.0,5.718783991619508e-08,0.06273857338017234,0.0,0.18633295407232442,6325989.884948805,125891.30513938631
274,0.0,3678325.48619499,0.0,0.0,1.0,1.0,0.0,1.977797993848501,33693738.14395184,0.01940927001279577,74.0,4.226122411167091e-09,0.006973278685875761,0.0,0.3171938271548762,1864873.5139905198,1102956.1192664758
275,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.243106928892901,483194.4268613292,0.010698991457119257,108.0,1.8212478637816013e-08,0.06532866045590255,0.0,0.4704644372647825,1007406.247764822,1421183.6176307607
276,133774.22486019612,0.0,0.0,133774.22486019612,1.0,1.0,0.0,1.3476560821117043,384788.9674413392,0.0042652784621551735,134.0,5.322687629803335e-09,0.23303707852219085,0.0,0.7851005624401741,3454943.6820971547,287564.96908907586
277,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2617905528852127,6971117.012605989,0.09902727745792103,82.0,6.599340135474578e-08,0.22659081384573854,0.0,0.5085775727704771,6463602.006657666,2095086.721762057
278,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9269167240653151,971135.0854170708,0.007458833473005199,88.0,4.942957435517297e-09,0.033918552846209656,0.0,0.4317565481993393,215113.59711963302,7093220.617666253
279,193159.58816461914,1323944.209406957,0.0,193160.84667166413,1.0,1.0,0.0,1.392475487284878,530702.6284622817,0.00573734330546802,59.0,8.317161403156282e-09,0.09308087640095787,0.0,0.38612068202099104,1793733.634052119,110594.99901259625
280,88015.29728831426,25462872.594478846,0.0,88015.29728831425,1.0,1.0,0.0,1.7979655384713071,268869.04268584406,0.07855187100200381,58.0,1.8325546932815973e-08,0.09193692229197686,0.0,0.9915202027687872,467092.9689364718,1044653.0271655234
281,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.9660132398951018,3531074.8116583694,0.0018146951379881733,128.0,2.0083197692153964e-09,0.194792634364884,0.0,0.3389299608319022,1623316.25202141,7697653.438635146
282,17903.384478837826,0.0,0.0,17903.38447897532,1.0,1.0,0.0,1.0219038209849565,817363.5336402096,0.010015651611903919,155.0,4.8595854022701835e-09,0.18769027299949997,0.0,0.3103605085995832,6676774.033447791,174988.88478518827
283,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2625856612058337,9823821.57208286,0.0016351856751421479,144.0,4.429848232496901e-09,0.14082668452717378,0.0,0.2783042009287563,6669755.443909885,229464.67870483125
284,30530.68782012401,0.0,0.0,30530.68782012401,1.0,1.0,0.0,1.2855995000679878,106900.35459679623,0.05078838564327176,138.0,7.639253991330747e-09,0.10689039854740719,0.0,0.20231985760838544,233710.27133665283,125863.04582518704
285,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.7294717079606938,193149.51708482744,0.016848574811237846,81.0,4.789005361499282e-08,0.07595030433922186,0.0,0.7184112682420858,1187688.2813021895,699432.7925588799
286,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3206029160691923,25594384.40499029,0.05867005044131938,87.0,5.030771935325677e-08,0.22043075193636813,0.0,0.7196370673333128,116994.76004295023,3940713.377815742
287,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5257485351273006,2414916.3778281184,0.004828469478114151,198.0,2.3763349183069555e-09,0.0840022018311969,0.0,0.6470178084038135,108128.00640426783,6498570.269506445
288,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3563110544286234,345047.2789598223,0.010937405690177615,62.0,6.650993542831459e-08,0.1596383590795917,0.0,0.675960693427162,6156754.4600510225,174304.73395085128
289,192246.4141898637,0.0,0.0,192246.4141898637,1.0,1.0,0.0,1.429185729552769,447932.91332214564,0.07661496636527344,127.0,2.3532483323117607e-09,0.19348616669362692,0.0,0.2488640118769596,3306183.2173963482,1391169.8847467757
290,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3774308477814423,81433342.97435977,0.001498185522633704,135.0,2.310931411501625e-09,0.06363985884207636,0.0,0.4750914231462543,100748.48192041718,172710.87049995677
291,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.9924278031263714,7671957.936596045,0.007798105178396192,166.0,9.022107489940218e-08,0.09267741699763299,0.0,0.3432112272271398,208557.35831124953,1739221.4418198434
292,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2149812526046386,173157.40262060985,0.001666515267678546,105.0,8.840235466926237e-08,0.06769774843658861,0.0,0.041827071975627406,5117301.961384996,1011867.7740828845
293,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.6552115457671226,2482874.2275374844,0.00858337366697194,111.0,3.8250073482287095e-09,0.04622392443077522,0.0,0.8889681711937194,7633710.619229549,1617635.1256679497
294,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.7694600323049878,71675804.76064123,0.029995175273924625,119.0,2.0706924411149792e-09,0.08031577615270975,0.0,0.3683847890893386,8468265.025053427,6055422.640543121
295,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.716345061318416,1665237.111419881,0.027359348633476815,81.0,6.494924500443623e-09,0.11956470448689506,0.0,0.4302795100348855,348506.6167676829,7170269.266778122
296,59634.319209402296,10193550.51488988,0.0,59634.29366074916,1.0,1.0,0.0,1.4929169680739014,391177.16133624414,0.03400937492202997,128.0,2.0485029837196592e-08,0.1551433294546493,0.0,0.6133167283956255,743239.1895216487,327738.3202329396
297,72019.40360300911,0.0,0.0,72019.40360300911,1.0,1.0,0.0,1.467540052875222,154039.0029957647,0.0023630654117716876,59.0,1.6105791835345456e-09,0.04617348849221594,0.0,0.5785881595593102,403775.2291975144,206252.71128136254
298,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.6439993400869601,4345947.168858265,0.07663415790321994,166.0,6.889316778412302e-08,0.01946034066922112,0.0,0.7005884952278199,529235.27993942,1828331.6283205242
299,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1779885110387445,1930395.2444792043,0.013844438806330768,181.0,1.4835185693189162e-08,0.10153659276709326,0.0,0.5209382803249861,922882.5095066078,168747.75526636612
300,51185.49681611645,0.0,0.0,51185.49681611645,1.0,1.0,0.0,1.4519136919284317,113263.87700646484,0.0410848142434236,102.0,1.660512720207989e-08,0.27730002220323036,0.0,0.3098541529461607,308313.2695575498,3798607.5529227704
301,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.290187988040699,13345677.979823442,0.0017632231103463423,67.0,6.549900421408727e-08,0.054419909887201676,0.0,0.04991032834405862,1129230.104592526,1239268.1159072968
302,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.7357035505575769,25491135.60331311,0.08999065934978126,111.0,1.1744458680964944e-08,0.07464285110342392,0.0,0.5940617775252152,927729.9172964817,119412.17542090443
303,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2316879175703692,6237757.016559204,0.001828272877952505,65.0,8.063306246819899e-08,0.2894303981015237,0.0,0.5356622858124731,696622.6885383219,440848.4795113977
304,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.7103804610598439,96301750.96692945,0.012928014954515349,198.0,1.58748214624032e-08,0.2352082412419197,0.0,0.4665720455433725,1228224.7735050155,117591.80122688787
305,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.949172644440326,5288450.630131084,0.011551200879432382,94.0,1.6768267801747432e-09,0.03717896864700799,0.0,0.5135853921345759,1709237.863522574,2339570.2221048377
306,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3083820990721082,839247.347124757,0.015816959453314978,137.0,9.843096129431202e-09,0.2227032572487139,0.0,0.2889446319440008,5614980.224214332,2283761.8130268166
307,17274.06557575751,0.0,0.0,17274.06557575751,1.0,1.0,0.0,1.0461569215825806,374246.48328364757,0.0017099684282456716,174.0,2.345327168449118e-09,0.299771157728676,0.0,0.5874109836175262,2223511.9747274052,404182.17760355154
308,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2246927706687465,9169074.294601986,0.004999051863907031,60.0,3.7018705873943336e-09,0.04288114793056714,0.0,0.04579588206477403,318983.46208325564,1484190.7719062034
309,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.6741679057894543,25059528.111730285,0.0017937688561227441,120.0,3.672376316016914e-09,0.2867244808732713,0.0,0.8773818057485291,1746348.010437884,473864.1168970174
310,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.8631320003159981,2930139.9779392662,0.05558136006443786,84.0,4.095140643826707e-08,0.1600923146003264,0.0,0.8146737039871533,1577592.3129648932,2356717.832893323
311,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.982399718078085,12539239.082354374,0.03970814141478081,85.0,6.690500909153204e-09,0.1760026656216355,0.0,0.6895154935262632,167432.8388804645,1062959.838648617
312,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.8450168363495483,1002554.4113860843,0.05541723047297916,63.0,3.203911195593223e-08,0.03896063374429824,0.0,0.6816803513316289,8882325.614220794,5001074.774617485
313,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0108855502647136,42203655.9961803,0.01103490324909189,124.0,3.7645632865167896e-08,0.029426913495028083,0.0,0.5978403074144644,7997466.533386986,294992.65489771625
314,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3943683370687547,16128765.882564735,0.039070954040987205,92.0,6.602151975441193e-09,0.27967275898068444,0.0,0.23472663666632976,1779416.9682426834,7975506.407992267
315,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3536740273315124,41451609.45475145,0.0018055615294087705,81.0,2.920704970636567e-09,0.14401577962965095,0.0,0.20381990904120584,4762678.156818938,598822.0717242487
316,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.8347211492722155,1318224.9143238652,0.001969617342279088,157.0,7.48417975334993e-08,0.04328564870480693,0.0,0.7083028763750013,188965.99581332196,9614699.999530055
317,0.0,22.59047586001863,0.0,0.0,1.0,1.0,0.0,0.9480934821897608,1456754.6338429672,0.0011320727578603487,82.0,1.1438146950783364e-09,0.012906363206279503,0.0,0.3021063438183783,3810662.9183914457,5485523.846690935
318,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.9488220498326299,397852.5161177022,0.001031741503551805,178.0,3.1498350965939394e-08,0.19638749271318415,0.0,0.6074986198279415,1852074.3238769781,3864972.758191542
319,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0815370345512128,12561450.920573996,0.0016179479605498406,121.0,5.3006534844125e-09,0.11096951731500163,0.0,0.1263281123401584,5333869.83273647,441292.6790198907
320,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3211873571579376,10419686.298766123,0.014202755384952935,142.0,4.692432445444081e-09,0.25210202128499987,0.0,0.2749564631017597,134222.06151398053,265246.85752245295
321,80340.16750113458,0.0,0.0,80340.16750113458,1.0,1.0,0.0,1.170375491427445,471547.6787742612,0.002345747079238985,180.0,1.348751493080743e-09,0.03513729588716787,0.0,0.6606581521918977,250835.85884158657,284734.99081500183
322,0.0,2.7746177820792073,0.0,0.0,1.0,1.0,0.0,1.740203861495482,431114.20914481307,0.02614194071656722,61.0,2.1398446205901114e-08,0.01580805764332852,0.0,0.1652590562449826,1203820.3813274459,307827.2140361704
323,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.9556904777635005,4882106.948195854,0.0024977187169402215,192.0,3.003625549301196e-08,0.28840073985732695,0.0,0.20932061439356686,560351.4538528253,415139.70041511906
324,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.425163880536929,12950218.105788501,0.05573574670037016,188.0,3.674017051081011e-08,0.12302747674755699,0.0,0.9852066347659955,600535.7958810979,9595926.148243353
325,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.34265510814657,2423489.385870881,0.03593091679089307,78.0,3.050558443493043e-09,0.1310192361986784,0.0,0.026253149723072133,6214275.410811897,3928751.0784723777
326,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.7798055244990203,2822201.381583207,0.05657879643403235,124.0,1.920111181800318e-08,0.12252302557289191,0.0,0.871990029741077,7504130.065153843,1754953.3035485279
327,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.6202638983040405,5083030.128127081,0.0028795104308444045,111.0,5.924098693422508e-08,0.08021927424103689,0.0,0.16521596940183736,2992329.4707638067,315718.349819642
328,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.6273581920503988,1977756.4177169485,0.001518982349090108,93.0,1.128789720008982e-08,0.10601208718089117,0.0,0.38064630017797685,1652316.3506873257,117537.18511800143
329,67254.54774252926,5920198.02224553,0.0,67254.54774252926,1.0,1.0,0.0,1.7161348855251224,219494.29024556908,0.03232326125446897,55.0,4.99315528304124e-08,0.1813386961993461,0.0,0.7214655427393074,748283.969426992,121303.98925128841
330,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3889936319920704,67509204.30138665,0.025293618067427904,123.0,1.1901471720338214e-08,0.028871635562862062,0.0,0.6194484236749849,1012794.6741231134,259227.22621445297
331,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.9029100367113991,30151985.199348114,0.001525306194931096,198.0,3.1464906048321308e-09,0.10458805162724187,0.0,0.5566952627269502,5645051.814240245,8822451.516509695
332,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2238818692623594,45037103.064647764,0.005004117439658662,90.0,5.7825022561281205e-08,0.11079919092733002,0.0,0.415662636451512,102010.58532250847,4786517.928051656
333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.9477543174945797,1439525.3807452752,0.09305701168101713,154.0,2.3263201103199863e-08,0.19786266588505383,0.0,0.9769380667382453,121497.39187284441,9508907.043527074
334,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.8307038878506487,1248552.9930703603,0.0516551522866775,124.0,7.140818063059955e-09,0.07841512490637682,0.0,0.5194069870059485,1859347.21860369,3709309.247745633
335,80001.70191590708,0.0,0.0,80001.70191590708,1.0,1.0,0.0,1.3874314368020504,206492.5411759056,0.08402841347161215,136.0,1.2694541250542416e-09,0.2541131195669934,0.0,0.6084590361638713,412669.3124233357,3978455.09632273
336,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.9648355797024575,49887846.82855143,0.005900479334295181,181.0,4.192141794122868e-09,0.10629232407081408,0.0,0.5697928076695974,3649028.4046619097,5681734.502799516
337,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.211167063960421,95274262.9359816,0.0027486604807170204,92.0,3.8353874693398733e-08,0.07068607680543212,0.0,0.19572590855790806,331942.66014105274,5890412.504745051
338,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9921067059902025,200533.211381554,0.0064546589742100514,171.0,5.15750764970324e-08,0.21645833698479974,0.0,0.4913394996568101,1004510.4825365868,389924.6570559389
339,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.641015978073518,1819469.2989058576,0.0012480626286186754,91.0,1.6528949447931483e-08,0.2468918658476375,0.0,0.8539758592772494,7588671.116139108,163881.87831446773
340,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.4718385520160475,219543.65868427197,0.016998279386885154,60.0,3.207341327576394e-08,0.14345425375134602,0.0,0.3629045852094005,539460.2022459105,8437133.30503456
341,121944.3490004165,6089090.912173411,0.0,122165.91348210935,1.0,1.0,0.0,1.0784254508057753,6516733.889361747,0.02384878835766432,91.0,1.8639007463924027e-09,0.020012595088559505,0.0,0.18510755482113594,201863.493753709,290761.45131101983
342,156156.26335215516,70139068.53788823,0.0,156156.26335215513,1.0,1.0,0.0,1.9150830025585295,278841.7058903508,0.007202301590856396,189.0,5.004237230177591e-09,0.14691128151694713,0.0,0.9885292599512772,8983379.44359911,172185.42708952577
343,788863.1692399225,7783312.600867857,0.0,788863.1692399225,1.0,1.0,0.0,1.2986698237502732,3361809.8841730305,0.002290077224534945,83.0,4.3891993102302334e-09,0.2839231696201001,0.0,0.5336598395059964,618027.1113674721,4694225.995728535
344,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.4709046520683686,829250.2418099478,0.04019019106007393,159.0,9.752479079546837e-09,0.07938542312270888,0.0,0.09749903296143247,2350906.39165596,828411.9934364902
345,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5556167278655582,15002297.803614475,0.009989374563242663,160.0,6.771950149549889e-09,0.1781754667732589,0.0,0.034921394772998826,9237099.946073972,432843.6095445687
346,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9655872632462419,32472350.655446026,0.07383711230772541,118.0,2.4563556872381763e-09,0.16538294260567182,0.0,0.7237544362354007,150551.42171725127,446324.04092616274
347,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9447381090565814,580705.9206800208,0.012301557256141057,169.0,4.387742405629605e-08,0.13565499116728544,0.0,0.5205239961154452,419704.86300651886,205287.14784464403
348,0.0,1943941.8027033412,0.0,0.0,1.0,1.0,0.0,1.0809442513023302,5305726.813477836,0.08009340638842145,118.0,5.538431592833884e-09,0.003893743242306724,0.0,0.3611188081279858,6314541.729662914,3365334.090650956
349,168444.67175700513,86579445.10855874,0.0,168444.67175700513,1.0,1.0,0.0,1.4102456329047286,1257561.2559846137,0.0327219098987463,93.0,2.2047569960666148e-09,0.03416692030258898,0.0,0.6908669771906077,850310.2868402923,100533.05967781549
350,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.7427693969814535,61373679.258431666,0.0028291064622329495,84.0,1.1468644732636893e-08,0.11137207958968422,0.0,0.9064250126296742,3507653.9381415993,1221924.317578971
351,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9898666343598465,191002.2839424374,0.002507380048663676,156.0,6.462303728733865e-09,0.1429325871550771,0.0,0.5826579961590694,141076.34605455108,1179899.8483478532
352,102450.16466977014,0.0,0.0,102450.16466977014,1.0,1.0,0.0,1.447072955668966,229157.59804199077,0.028187960606722372,191.0,1.6883253463902623e-09,0.1350932270753553,0.0,0.5030952404562642,298027.99630803935,5632879.123131545
353,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0672081109908813,202773.12242675267,0.0022537435760864957,104.0,5.617402013638604e-09,0.05375931864565659,0.0,0.058301424559991766,1599031.535476639,3151189.3851798256
354,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.8319046561454835,23108747.488955624,0.02392310971018541,127.0,1.1202572271780317e-08,0.1770307270334382,0.0,0.23389307826411265,785469.3536776305,126105.08633993733
355,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2616646310078348,30397193.914889682,0.0011094567855969458,133.0,1.0422725512813415e-08,0.07538450889583038,0.0,0.5352185889483092,147012.36088281908,4218069.411676993
356,106664.94705952864,39172868.942987055,0.0,106663.86114179535,1.0,1.0,0.0,1.565426760996949,755365.2700198825,0.004370693766947605,157.0,1.0739131290789845e-08,0.17869285806143456,0.0,0.9916921584919742,172394.2500644333,9624624.35417971
357,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1244906057700754,983001.48978184,0.0016542918806721383,118.0,3.905227918264775e-08,0.07293933996070434,0.0,0.9127466299165445,202209.04368266565,5060969.319375183
358,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.26761943231643,4026180.001667279,0.0020559921753319794,142.0,2.1263845304936068e-08,0.24119865655581157,0.0,0.10223516252179599,119492.44521869374,5891980.490161724
359,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3658870241177654,14737487.18814404,0.05079642040042376,184.0,7.150567306595961e-09,0.29727871505546166,0.0,0.48039162341643826,9919455.421797978,3461805.260004131
360,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.721463744205994,26918709.560498297,0.008687976016882133,116.0,9.940243257671487e-09,0.16431981564846704,0.0,0.8456052383940076,906275.455841531,342736.1686992364
361,447786.29438246146,0.0,0.0,447786.29438246146,1.0,1.0,0.0,1.9721639686948582,460607.78716858145,0.0010456802919026553,156.0,1.560409460188602e-09,0.21621297661705524,0.0,0.16871511426741592,774716.181191846,1414520.9850265922
362,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9565202375026509,32572688.97179144,0.004067496304486948,188.0,8.907678235126304e-09,0.27524677449750795,0.0,0.39205629981292545,1406990.600334986,3731344.766624579
363,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2901036777777242,23031189.925991204,0.06538728606214958,97.0,3.456181842809978e-08,0.2606303980092772,0.0,0.34427655237164956,367673.102221988,5071798.939158159
364,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9122164409092431,61725882.07629511,0.0020895056040477838,170.0,1.5623354201558353e-09,0.2538145978513,0.0,0.8093227841102782,3290748.2496248456,9060475.689738195
365,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1080609105599852,5682178.938342702,0.04700384188581026,164.0,5.311110311557806e-08,0.039585907236572,0.0,0.19339345649016282,337915.98663375725,6835989.241521056
366,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.981284420869553,4132126.2585899397,0.0027204240688121772,89.0,3.1468231248830225e-09,0.18158689117394136,0.0,0.37585544678479743,407286.5485441248,1923068.5252898214
367,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2662032511938381,19440081.299591754,0.003627920401658982,123.0,1.6850847071485056e-09,0.19137589614221717,0.0,0.8042521256355321,2753913.5011846633,680550.1429794105
368,637394.0652004097,2758958.895976992,0.0,637410.3513507863,1.0,1.0,0.0,1.954935050446033,674097.7429593961,0.0018520017153362987,198.0,2.220231294699855e-09,0.27512769401883225,0.0,0.6484523775896713,100631.28643207742,185930.1474033666
369,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.7482072389902172,6733761.763754062,0.06314062770926618,63.0,2.8533137085787787e-08,0.1286549110153694,0.0,0.8794144723455947,3476625.479930117,999471.4434270092
370,1159334.6167648474,87157958.39093247,0.0,1159338.5752335861,1.0,1.0,0.0,1.1418768613757067,29558200.360490665,0.006886520695365067,106.0,1.1582599148065905e-09,0.14115682099625093,0.0,0.9835151050102531,121154.18018129139,5614940.964936395
371,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1018253924809243,415652.27402640757,0.016474897804602946,141.0,7.219251409286693e-08,0.20016113830021007,0.0,0.9388898115661499,858193.2312014537,1593675.2344011453
372,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.8026620055590838,23034689.81870998,0.013707632504304101,70.0,3.3524818797420285e-09,0.16610971502128344,0.0,0.7001526203962051,2858394.2224684786,540019.6870702348
373,67633.29024300046,0.0,0.0,67633.29024300046,1.0,1.0,0.0,1.071636019313664,944124.0718743554,0.018031948594845203,117.0,3.3487464872934124e-09,0.17389511946499606,0.0,0.6420788878897296,1759629.328906063,547701.4925229739
374,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.8535525479793997,1241719.6712497133,0.010072157874972764,95.0,8.401534924900258e-08,0.1780768727051913,0.0,0.5581137195531305,1563034.1551403985,183452.06259786632
375,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.764910721306141,48947627.527046524,0.006434723754484269,116.0,1.6149795790725324e-08,0.06469063064214034,0.0,0.47786092604765174,2285463.3849960146,1045674.1211197315
376,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1969792936967147,13957204.462532315,0.002040268547812148,197.0,3.1121583035977885e-08,0.24927885737295902,0.0,0.45555445190913424,2784668.869047951,8699797.597707912
377,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9156843091326581,3305963.9872150733,0.021766551877708006,154.0,1.830892554012032e-09,0.09704579945217316,0.0,0.5945374725453239,112145.79335872323,7972610.014153527
378,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5428675909073784,991219.5641813054,0.0018794941340513974,98.0,3.347726267432306e-08,0.09212518834094485,0.0,0.12029479919120378,204983.18018525073,757803.6553430706
